placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Dr.+Daniel+J.+Margo/@47.2201273,-93.5525874,17z/data=!3m1!4b1!4m6!3m5!1s0x52b0906b10189fed:0xe233ec95c148650!8m2!3d47.2201273!4d-93.5525874!16s%2Fg%2F1tdndx45",Dr. Daniel J. Margo,,,Surgeon,"1542 Golf Course Rd #202, Grand Rapids, MN 55744, United States","6CCW+3X Grand Rapids, Minnesota, USA",http://www.itascasurgical.com/,+1 218-327-7973,,,false,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:28:32.720Z,,,,,,,,,,,
https://www.google.com/maps/place/Ryan+The+Cell+Phone+Doctor+Grand+Rapids/data=!4m7!3m6!1s0x52b0868b1b51e277:0x806ee3ffd02c3db4!8m2!3d47.2202589!4d-93.53016!16s%2Fg%2F11_tx63lc!19sChIJd-JRG4uGsFIRtD0s0P_jboA,Ryan The Cell Phone Doctor Grand Rapids,4.9,230,Mobile phone repair shop,"1003 S Pokegama Ave, Grand Rapids, MN 55744, United States","6FC9+4W Grand Rapids, Minnesota, USA",https://www.ryanthecellphonedoctor.com/,+1 218-256-8821,Closes soon · 6 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipOI2vrMEoie9dk8E-8-7ekk6_gLg8Yy-tjYkemZ=w408-h408-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:28:38.145Z,Identifies as veteran-owned,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,,,
https://www.google.com/maps/place/Corewell+Health+Vein+Clinic+-+4069+Lake+Dr+SE/data=!4m7!3m6!1s0x88184d7bdab9ed33:0xc4e8f89e175151bb!8m2!3d42.9405513!4d-85.5696452!16s%2Fg%2F1tdx99gf!19sChIJM-252ntNGIgRu1FRF5746MQ,Corewell Health Vein Clinic - 4069 Lake Dr SE,4.0,20,Medical group,"4069 Lake Dr SE #114, Grand Rapids, MI 49546, United States","WCRJ+64 Grand Rapids, Michigan, USA",https://findadoctor.spectrumhealth.org/location/profile/2663?utm_source=GoogleBusiness&utm_content=Homepage,+1 616-267-8346,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMooPy5irDvsA5WxXwafgohx7bqoE8SNmyXob_U=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:28:42.917Z,,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Laura+Kelsey/data=!4m7!3m6!1s0x8819ad1937a0d593:0xab3afc5bb9ff8f86!8m2!3d42.9275459!4d-85.5670625!16s%2Fg%2F1tsjf7s7!19sChIJk9WgNxmtGYgRho__uVv8Oqs,Center for Vein Restoration | Dr. Laura Kelsey,4.8,230,Vascular surgeon,"4085 Burton St SE #101, Grand Rapids, MI 49546, United States","WCHM+25 Grand Rapids, Michigan, USA",https://www.centerforvein.com/our-clinics/locations/grand-rapids-michigan,+1 616-201-2388,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipPIvNdic6hrKlRPmdDqGr3MXh4SQLvkH2MaOKOT=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:28:47.921Z,,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,,,
https://www.google.com/maps/place/Vein+Clinic/data=!4m7!3m6!1s0x88184d7bc50e9413:0xb804ee40f4922cec!8m2!3d42.927297!4d-85.5671338!16s%2Fg%2F11c5h3yt67!19sChIJE5QOxXtNGIgR7CyS9EDuBLg,Vein Clinic,3.0,1,Surgical center,"4085 Burton St SE, Grand Rapids, MI 49546, United States","WCGM+W4 Grand Rapids, Michigan, USA",https://www.centerforvein.com/our-clinics/locations/grand-rapids-michigan,+1 616-454-8442,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4g7rNy9uqJ5PyPmAqugihPnTGq08HfZ9ASdGDPYgu73rpr0RPYp7IdSrEoJFQVeNG3qDJbeYRzP25EEfyyp_Ez9DjZKLikXd865ockG492-ikCvQ94AnU9wsBpxoR-jT5Upqb_A=w408-h240-k-no-pi0.115064435-ya95.56341-ro-0.09380374-fo100,false,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:28:50.553Z,,,,,,,,,,,
https://www.google.com/maps/place/Rapids+Weight+Loss+Center/data=!4m7!3m6!1s0x52b0857dbd5c8b3b:0x9ab3f452da06639f!8m2!3d47.2343856!4d-93.5294625!16s%2Fg%2F1tfh4975!19sChIJO4tcvX2FsFIRn2MG2lL0s5o,Rapids Weight Loss Center,4.5,2,Weight loss service,"214 NW 1st Ave h, Grand Rapids, MN 55744, United States","6FMC+Q6 Grand Rapids, Minnesota, USA",,+1 218-256-0925,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r__BYVQSNUe1QCNaqk2cTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.99621&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:28:53.251Z,,,,,,,,,,,
https://www.google.com/maps/place/Sandman+Center+for+Veins/data=!4m7!3m6!1s0x8818528f9a778d79:0xdeaa483e265f4fc!8m2!3d42.944954!4d-85.570014!16s%2Fg%2F11cncf2j65!19sChIJeY13mo9SGIgR_PRl4oOk6g0,Sandman Center for Veins,5.0,1,Surgical center,"1000 E Paris Ave SE STE 250, Grand Rapids, MI 49546, United States","WCVH+XX Grand Rapids, Michigan, USA",http://www.sandmanveins.com/,+1 616-350-9075,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6jGECMmdvqlueS8vAS-ZBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.539261&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:28:58.340Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,,,
https://www.google.com/maps/place/Thomas+Viren/data=!4m7!3m6!1s0x52b090677e6c0001:0x97cdc69be8200ee4!8m2!3d47.2176878!4d-93.5627135!16s%2Fg%2F11tn6lxfgl!19sChIJAQBsfmeQsFIR5A4g6JvGzZc,Thomas Viren,,,Emergency care physician,"1601 Golf Course Rd, Grand Rapids, MN 557448648, United States","6C9P+3W Grand Rapids, Minnesota, USA",,+1 218-326-3401,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qVjpOMJ9gEzANItqZX7Wcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.5118&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:29:01.044Z,,,,,,,,,,,
https://www.google.com/maps/place/Grand+Itasca+Clinic+%26+Hospital:+Haugen+Steven+G+MD/data=!4m7!3m6!1s0x52b0906ba5077bc3:0x6770324eebdea87a!8m2!3d47.2210615!4d-93.5523873!16s%2Fg%2F1tddrvhw!19sChIJw3sHpWuQsFIReqje604ycGc,Grand Itasca Clinic & Hospital: Haugen Steven G MD,,,Doctor,"1601 Golf Course Rd, Grand Rapids, MN 55744, United States","6CCX+C2 Grand Rapids, Minnesota, USA",https://www.granditasca.org/,+1 218-326-3401,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i2fj8dgOQ5qbmFXKt-Jw_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.34366&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Grand+Rapids+MN/@47.2369615,-93.5283275,14z",2025-12-16T23:29:03.549Z,,,,,,,,,,,
"https://www.google.com/maps/place/The+Vein+Center+%26+MedSpa/@45.6216318,-94.2069365,14z/data=!4m6!3m5!1s0x52b45e7b99979c87:0x546b8758ab2b85bd!8m2!3d45.592865!4d-94.2012544!16s%2Fg%2F1vlz9_wz",The Vein Center & MedSpa,4.9,331,Doctor,"1990 Connecticut Ave S, Sartell, MN 56377, United States","HQVX+4F Sartell, Minnesota, USA",http://www.beautifulresults.com/,+1 320-257-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO3NqZu3CRzQV03DxZrzDqgqoUMhq4dc_hQ6_UF=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Sartell+MN/@45.6216318,-94.2069365,14z",2025-12-16T23:29:11.941Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,,,Already found
https://www.google.com/maps/place/Winona+Health+-+Urgent+Care/data=!4m7!3m6!1s0x87f96ddcb47ccfc3:0x10133f19a46b5150!8m2!3d44.0333129!4d-91.6237888!16s%2Fg%2F11r6sxbqc5!19sChIJw898tNxt-YcRUFFrpBk_ExA,Winona Health - Urgent Care,4.7,1165,Medical clinic,"855 Mankato Ave 1st floor, Winona, MN 55987, United States","29MG+8F Winona, Minnesota, USA",https://www.winonahealth.org/urgent-care/?utm_source=GMBSocialClimb&utm_medium=WinonaHealth-UrgentCare,+1 507-474-7830,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNC0QEpyu4JO9l7zczAdgSJ2UaXmjux3RzOJ9Wv=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:29:25.380Z,,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–4 pm,7 am–4 pm,7 am–7 pm,,,
https://www.google.com/maps/place/Winona+Health+-+Plastic+%26+Cosmetic+Surgery/data=!4m7!3m6!1s0x87f96c447de083eb:0xb300130beaed5833!8m2!3d44.0332355!4d-91.6239321!16s%2Fg%2F11c5_t7yfm!19sChIJ64PgfURs-YcRM1jt6gsTALM,Winona Health - Plastic & Cosmetic Surgery,4.8,91,Plastic surgery clinic,"855 Mankato Ave #2, Winona, MN 55987, United States","29MG+7C Winona, Minnesota, USA",https://www.winonahealth.org/health-care-providers-and-services/plastic-cosmetic-surgery/?utm_source=GMBSocialClimb&utm_medium=Plastic%26CosmeticSurgery-WinonaHealth,+1 507-474-3152,,https://lh3.googleusercontent.com/p/AF1QipPRAG8-bBOcphfRirO3wGWMv0xo99iZV7VkeiBZ=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:29:28.271Z,,,,,,,,,,,
https://www.google.com/maps/place/Winona+Health+-+Primary+Care/data=!4m7!3m6!1s0x87f96c43ff2b32cb:0x56d904d30fb728d7!8m2!3d44.0333129!4d-91.6237888!16s%2Fg%2F1w4vkhjy!19sChIJyzIr_0Ns-YcR1yi3D9ME2VY,Winona Health - Primary Care,4.8,1239,Medical clinic,"855 Mankato Ave, Winona, MN 55987, United States","29MG+8F Winona, Minnesota, USA",https://www.winonahealth.org/health-care-providers-and-services/adult-pediatric-care/family-medicine/?utm_source=GMBSocialClimb&utm_medium=FamilyMedicineofWinona,+1 507-454-3650,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOew4Ay4ESVR4xOsYPXi1UG0mdBVbat_QpTbiTj=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:29:33.114Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/Dermatology+-+Winona+Health/data=!4m7!3m6!1s0x87f96d086b5b8cb5:0x3ffb02143fbaeb94!8m2!3d44.0333129!4d-91.6237888!16s%2Fg%2F11khjxlxs2!19sChIJtYxbawht-YcRlOu6PxQC-z8,Dermatology - Winona Health,4.9,121,Dermatologist,"855 Mankato Ave, Winona, MN 55987, United States","29MG+8F Winona, Minnesota, USA",http://winonahealth.org/?utm_source=GMBSocialClimb&utm_medium=Dermatology-WinonaHealth,+1 507-457-7674,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMv-NOREIvlNYF007B3cuyszxRzDg9q9K4hu77w=w2308-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:29:38.072Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Winona+Clinic/data=!4m7!3m6!1s0x87f96c4371e03f13:0x970284cfe6af52c8!8m2!3d44.0333129!4d-91.6237888!16s%2Fg%2F11rst8bq_!19sChIJEz_gcUNs-YcRyFKv5s-EApc,Winona Clinic,4.0,3,Medical clinic,"855 Mankato Ave, Winona, MN 55987, United States","29MG+8F Winona, Minnesota, USA",https://www.winonahealth.org/,+1 507-454-3650,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyLLoI86-_bc-GxVSAnkO_K0H2gcN2hrcjhb5BztewMLu0c6vSJSbouUzMar1udy8_wrIKsFCyg7ev17RK9wg0yOPMtn3Mt6G6wSQGFd8r5rquu_cFAVLRoFCfM0Cm2AuFqNo8=w408-h306-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:29:43.090Z,,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–5 pm,7 am–5 pm,7 am–8 pm,,,
https://www.google.com/maps/place/Winona+Health/data=!4m7!3m6!1s0x87f96de1f3dede85:0xfe6311ac8389de8b!8m2!3d44.0333129!4d-91.6237888!16s%2Fg%2F11hzjvvskq!19sChIJhd7e8-Ft-YcRi96Jg6wRY_4,Winona Health,4.5,419,Hospital,"855 Mankato Ave, Winona, MN 55987, United States","29MG+8F Winona, Minnesota, USA",https://www.winonahealth.org/,+1 507-454-3650,,https://lh3.googleusercontent.com/p/AF1QipM83S8ipoUrGFwkhzpD8TlntPkTCE_AStOmLjw=w408-h250-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:29:46.183Z,,,,,,,,,,,
https://www.google.com/maps/place/Winona+Health+-+Inpatient+Care/data=!4m7!3m6!1s0x87f96c447b1f2173:0xf194bfe86a560ba8!8m2!3d44.033745!4d-91.6232928!16s%2Fg%2F1tfwky0n!19sChIJcyEfe0Rs-YcRqAtWaui_lPE,Winona Health - Inpatient Care,4.5,1145,Hospital,"855 Mankato Ave, Winona, MN 55987, United States","29MG+FM Winona, Minnesota, USA",http://www.winonahealth.org/?utm_source=GMBSocialClimb&utm_medium=WinonaHealth,+1 507-306-1923,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM6Jhdiz2rGcA2u5EkLkx2aRk1RHivgTlwZOhTd=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:29:51.193Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Winona+Health+General+Surgery/data=!4m7!3m6!1s0x87f96d31b3734e79:0xa3db6073a39517e8!8m2!3d44.0333129!4d-91.6237888!16s%2Fg%2F11qydmsy9p!19sChIJeU5zszFt-YcR6BeVo3Ng26M,Winona Health General Surgery,4.9,92,Hospital department,"855 Mankato Ave, Winona, MN 55987, United States","29MG+8F Winona, Minnesota, USA",https://www.winonahealth.org/health-care-providers-and-services/surgical-services/general-surgery/,+1 507-474-7830,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPypQED2K6G2pxFPZgWj7OO0WbX7UB3jwJ5Qh0t=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:29:56.071Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Gundersen+Urgent+Care+Winona/data=!4m7!3m6!1s0x87f96d8a7e7e0af3:0x4e408e5fb80eff39!8m2!3d44.0458546!4d-91.6669989!16s%2Fg%2F11h91cmh98!19sChIJ8wp-fopt-YcROf8OuF-OQE4,Gundersen Urgent Care Winona,4.2,19,Urgent care center,"1122 US-61 Suite 100, Winona, MN 55987, United States","28WM+86 Winona, Minnesota, USA",https://www.gundersenhealth.org/locations/gundersen-urgent-care-winona?utm_source=google&utm_medium=local_listing&utm_campaign=uberall_listings&utm_content=5149383,+1 507-615-0600,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOtgOpB0sKlSjmXlgv6wFSoGBCM5COKBKtifPLB=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:01.022Z,,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,9 am–5 pm,9 am–5 pm,7 am–9 pm,,,
https://www.google.com/maps/place/Gundersen+Winona+Campus/data=!4m7!3m6!1s0x87f96d620cd38a1d:0x347c05bdf28508e8!8m2!3d44.0458551!4d-91.6673473!16s%2Fg%2F11j6f6r056!19sChIJHYrTDGJt-YcR6AiF8r0FfDQ,Gundersen Winona Campus,3.7,27,Medical clinic,"1122 US-61, Winona, MN 55987, United States","28WM+83 Winona, Minnesota, USA",https://www.gundersenhealth.org/locations/gundersen-winona-campus?utm_source=google&utm_medium=local_listing&utm_campaign=uberall_listings&utm_content=5149432,+1 800-362-9567,"Closed · Opens 8 am Wed

Updated by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3FPem8i43f7Dn7fTVRLr4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.27888&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:05.902Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Winona+Home+Medical/data=!4m7!3m6!1s0x87f96da30dc5991f:0xb076ff2722bdb6f9!8m2!3d44.0312102!4d-91.6238291!16s%2Fg%2F11h4s1wtxt!19sChIJH5nFDaNt-YcR-ba9Iif_drA,Winona Home Medical,3.1,8,Medical equipment supplier,"930 Parks Ave, Winona, MN 55987, United States","29JG+FF Winona, Minnesota, USA",https://www.winonahealth.org/health-care-providers-and-services/winona-home-medical/?utm_source=GMBSocialClimb&utm_medium=WinonaHomeMedical,+1 507-457-7703,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ou2O_X6-X-NqGQA66UcnrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.99783&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:11.370Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Winona+Counseling+Clinic,+Inc./data=!4m7!3m6!1s0x87f96c89f5ab424f:0xef071745533e7c05!8m2!3d44.0470937!4d-91.6124941!16s%2Fg%2F12llnyj9f!19sChIJT0Kr9Yls-YcRBXw-U0UXB-8","Winona Counseling Clinic, Inc.",2.7,3,Marriage or relationship counselor,"902 E 2nd St #220, Winona, MN 55987, United States","29WQ+R2 Winona, Minnesota, USA",http://www.winonacounselingclinic.com/,+1 507-454-3900,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMnQH1MGb9e0YowK84SWVd-vr6YzXk58P2Kc0VX=w684-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:16.231Z,,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,,,
https://www.google.com/maps/place/Gundersen+Eye+Clinic+Winona/data=!4m7!3m6!1s0x87f96cfc5a7642ab:0xd0d59959adf6de76!8m2!3d44.0455662!4d-91.6666732!16s%2Fg%2F1v_w2x_7!19sChIJq0J2Wvxs-YcRdt72rVmZ1dA,Gundersen Eye Clinic Winona,3.0,20,Eye care center,"1122 US-61, Winona, MN 55987, United States","28WM+68 Winona, Minnesota, USA",https://www.gundersenhealth.org/locations/gundersen-eye-clinic-winona?utm_source=google&utm_medium=local_listing&utm_campaign=uberall_listings&utm_content=5149468,+1 507-615-0600,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMvirPTa0wFtrL-nXP0JP7sEw66ue_q5rnqYTkn=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:21.055Z,,8 am–5 pm,8 am–5 pm,8 am–7 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Hans+Serleth/@44.0333129,-91.6237888,17z/data=!3m1!4b1!4m6!3m5!1s0x87f96c441514a587:0xbca6d9fc664cf9ab!8m2!3d44.0333129!4d-91.6237888!16s%2Fg%2F11rwxg4vqs",Hans Serleth,1.0,2,Surgeon,"855 Mankato Ave, Winona, MN 55987, United States","29MG+8F Winona, Minnesota, USA",https://www.winonahealth.org/providers/serleth-hans-j/,+1 507-454-3650,,,false,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:25.753Z,,,,,,,,,,,
https://www.google.com/maps/place/Adith+Miller+Manor/data=!4m7!3m6!1s0x87f96c4391d087ad:0xb29fcbe09caa8437!8m2!3d44.0328052!4d-91.625341!16s%2Fg%2F1tqpztl8!19sChIJrYfQkUNs-YcRN4SqnODLn7I,Adith Miller Manor,,,Assisted living facility,"885 Mankato Ave, Winona, MN 55987, United States","29MF+4V Winona, Minnesota, USA",https://www.winonahealth.org/services/senior-care/assisted-living/adith-miller-and-roger-metz-manors/,+1 507-454-0179,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7zKzM3u-LJ-CpinHwhkJWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.5287&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:28.221Z,,,,,,,,,,,
https://www.google.com/maps/place/Chippewa+Valley+Vein+Center/data=!4m7!3m6!1s0x87f8bc543051a4fd:0x2699ab7e4fd45d8b!8m2!3d44.8006356!4d-91.4771145!16s%2Fg%2F1tpll942!19sChIJ_aRRMFS8-IcRi13UT36rmSY,Chippewa Valley Vein Center,4.3,14,Doctor,"1720 Harding Ave # 1, Eau Claire, WI 54701, United States","RG2F+75 Eau Claire, Wisconsin, USA",http://www.cvveincenter.com/,+1 715-832-2200,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipN_GgYalCN6lvJ5Trw-TCx7lE4-IEpf6_K_Onwk=w408-h342-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:33.414Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/Winona+Health+Rehabilitation+Services/data=!4m7!3m6!1s0x87f96c5138a89ce3:0xff3b15fc3c88c34c!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1tmqry70!19sChIJ45yoOFFs-YcRTMOIPPwVO_8,Winona Health Rehabilitation Services,4.2,5,Physical therapy clinic,,,https://www.winonahealth.org/health-care-providers-and-services/rehabilitation-services/?utm_source=GMBSocialClimb&utm_medium=WinonaHealthRehabilitationServices,+1 507-457-4329,,https://lh3.googleusercontent.com/p/AF1QipOqexmjNBCo1C8_laqJmmkaL-iX0l8PPjN6IPpT=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Winona+MN/@44.0553908,-91.6663523,14z",2025-12-16T23:30:36.214Z,,,,,,,,,,,
https://www.google.com/maps/place/Lake+Region+Healthcare+Fergus+Falls+Hospital/data=!4m7!3m6!1s0x52c97681f4a80dbd:0x248b450c1b053cef!8m2!3d46.2772996!4d-96.0731491!16s%2Fg%2F1td60csz!19sChIJvQ2o9IF2yVIR7zwFGwxFiyQ,Lake Region Healthcare Fergus Falls Hospital,2.9,105,General hospital,"712 S Cascade St, Fergus Falls, MN 56537, United States","7WGG+WP Fergus Falls, Minnesota, USA",http://www.lrhc.org/,+1 218-736-8000,,https://lh3.googleusercontent.com/p/AF1QipOaPEHbg2wvOcFh8bY-Oc0fb9vlJlehXXk7jqRF=w436-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Fergus+Falls+MN/@46.283471,-96.0778061,14z",2025-12-16T23:30:49.208Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Lake+Region+Healthcare+Walk-In+Clinic/data=!4m7!3m6!1s0x52c97408db0c15cb:0xb917b3069046ad74!8m2!3d46.288847!4d-96.113755!16s%2Fg%2F1td3r4cy!19sChIJyxUM2wh0yVIRdK1GkAazF7k,Lake Region Healthcare Walk-In Clinic,3.4,48,Walk-in clinic,"2311 W Lincoln Ave, Fergus Falls, MN 56537, United States","7VQP+GF Fergus Falls, Minnesota, USA",https://www.lrhc.org/services/walk-in-clinic/,+1 218-739-6800,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPh-mO1gkYBHp8H3FzjcR-UcGqwQ8qBAjZWYjtZ=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Fergus+Falls+MN/@46.283471,-96.0778061,14z",2025-12-16T23:30:54.530Z,,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,9 am–5 pm,9 am–5 pm,11 am–7 pm,,,
https://www.google.com/maps/place/Fergus+Falls+VA+Clinic/data=!4m7!3m6!1s0x52c9744c5ce1749b:0xaa02e742068256ef!8m2!3d46.2818092!4d-96.0975091!16s%2Fg%2F1tf2xfxq!19sChIJm3ThXEx0yVIR71aCBkLnAqo,Fergus Falls VA Clinic,4.4,7,Medical clinic,"1205 W Lincoln Ave, Fergus Falls, MN 56537, United States","7WJ2+PX Fergus Falls, Minnesota, USA",https://www.va.gov/fargo-health-care/locations/fergus-falls-va-clinic/,+1 218-739-1400,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM71eQp3uhDXfGkEUBwAVemophQ_rHEaHNllYWb=w408-h256-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Fergus+Falls+MN/@46.283471,-96.0778061,14z",2025-12-16T23:30:59.526Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
